iter	Logloss
209	0.005664117427
210	0.005664087895
211	0.005664102541
212	0.005664102541
213	0.005664098459
214	0.005664114306
215	0.005664078531
216	0.005664083813
217	0.005664081412
218	0.005664082373
219	0.005664064605
220	0.005664034833
221	0.005664054761
222	0.00566402859
223	0.005550123883
224	0.005547975955
225	0.00554793898
226	0.005547991801
227	0.005547984839
228	0.005547958908
229	0.005547958908
230	0.005547954106
231	0.005547924574
232	0.005547939063
233	0.005547936182
234	0.005545853311
235	0.005543801746
236	0.005543792142
237	0.005543794459
238	0.005543815828
239	0.005543759405
240	0.00554377213
241	0.00554131223
242	0.005541332879
243	0.005441965351
244	0.005354570453
245	0.005354561809
246	0.005354566611
247	0.005354534918
248	0.005273358777
249	0.005271463987
250	0.005271475511
251	0.005271473591
252	0.005271457024
253	0.005271481431
254	0.005271477109
255	0.005271454059
256	0.0052714555
257	0.0052714555
258	0.0052714555
259	0.005271454623
260	0.005193314891
261	0.005193297687
262	0.005086488707
263	0.005086492789
264	0.005086461096
265	0.005086461816
266	0.005086466858
267	0.005086462296
268	0.005086469019
269	0.005086464937
270	0.005086473341
271	0.005084109074
272	0.005084078821
273	0.004994318544
274	0.004994316143
275	0.004994240272
276	0.004994230668
277	0.004994250356
278	0.004994201533
279	0.004994204414
280	0.00499419481
281	0.004910416425
282	0.004910416425
283	0.0049104049
284	0.0049104049
285	0.0049104049
286	0.004910411623
287	0.004910402979
288	0.004910413544
289	0.004910414984
290	0.004910414984
291	0.004910413064
292	0.0049104049
293	0.004910402499
294	0.004910352318
295	0.00491031646
296	0.004910236267
297	0.004910225223
298	0.004910230505
299	0.004910209136
300	0.004910228187
301	0.004910228187
302	0.004910206818
303	0.00490800894
304	0.004907964282
305	0.004907964282
306	0.004907964282
307	0.004907968123
308	0.004907954031
309	0.004907958436
310	0.004907949072
311	0.004907954114
312	0.004907923538
313	0.004907918496
314	0.004907929061
315	0.004907922338
316	0.004907917056
317	0.004907918496
318	0.00490790361
319	0.004907908172
320	0.004907908172
321	0.004907916575
322	0.004907900489
323	0.004907900489
324	0.00490790337
325	0.004907901929
326	0.004907898088
327	0.004907907212
328	0.004907888004
329	0.004907900729
330	0.0049078827
331	0.004907876531
332	0.004907872689
333	0.004907855402
334	0.004905531795
335	0.004905515948
336	0.004905504904
337	0.004905502263
338	0.00490549482
339	0.004905472887
340	0.00490547865
341	0.00490547817
342	0.004905470727
343	0.004905473368
344	0.004905468326
345	0.004905441915
346	0.004905444796
347	0.004905444796
348	0.004905440234
349	0.004905445276
350	0.004905420139
351	0.004905403572
352	0.004905396369
353	0.004905393812
354	0.00490538925
355	0.004903543754
356	0.004903544954
357	0.004903516383
358	0.004901749169
359	0.00490175301
360	0.004901732842
361	0.004901723718
362	0.004901730921
363	0.004901722758
364	0.004901722998
365	0.004901710753
366	0.004901719396
367	0.004901740525
368	0.004899694796
369	0.004899701112
370	0.004899685266
371	0.00489964757
372	0.004899596189
373	0.004899590186
374	0.004899582587
375	0.004899582587
376	0.004899586908
377	0.004899586908
378	0.004899580186
379	0.004899580186
380	0.004899572502
381	0.004899555215
382	0.004899550413
383	0.004899557533
384	0.004899557533
385	0.004899539526
386	0.004899528241
387	0.004899509033
388	0.004899519117
389	0.004899494627
390	0.004899510954
391	0.00489950231
392	0.004899513835
393	0.004899513835
394	0.004899513355
395	0.004897686888
396	0.004830216841
397	0.00483019163
398	0.004830179385
399	0.004830168821
400	0.004830146732
401	0.004830145531
402	0.004830125603
403	0.004827887878
404	0.004827887878
405	0.004825754586
406	0.004825751465
407	0.004825719772
408	0.004825724574
409	0.004825721212
410	0.004825721212
411	0.004825702485
412	0.00482567383
413	0.004825659341
414	0.004823961442
415	0.00482393455
416	0.004823939593
417	0.004823959281
418	0.00482394143
419	0.00482394047
420	0.004823946953
421	0.004823952715
422	0.004823959918
423	0.004823959918
424	0.004823949834
425	0.004823933987
426	0.004823939029
427	0.004823938789
428	0.004823945992
429	0.004823945992
430	0.004823945992
431	0.004823952715
432	0.004732462674
433	0.004732439384
434	0.004732424018
435	0.004732424018
436	0.004732427859
437	0.004732433299
438	0.004732433539
439	0.004732434019
440	0.004732434019
441	0.004732432902
442	0.00473088137
443	0.00473088137
444	0.004730852559
445	0.004730852559
446	0.004730852559
447	0.004730842955
448	0.004730842955
449	0.004730842955
450	0.004730849917
451	0.004730837432
452	0.004730837432
453	0.004730834948
454	0.004730838069
455	0.004730838069
456	0.004730847673
457	0.004729256452
458	0.004729256452
459	0.004729263175
460	0.004729245888
461	0.004729248769
462	0.004729255732
463	0.004729255732
464	0.004729261014
465	0.004729267977
466	0.00472925093
467	0.00472924973
468	0.004729258133
469	0.00472924973
470	0.004729273739
471	0.004729242046
472	0.004729269178
473	0.004729228601
474	0.004729223079
475	0.0047292274
476	0.004729228361
477	0.004729216596
478	0.004729218036
479	0.004729218036
480	0.004729219477
481	0.004729223799
482	0.004729197305
483	0.004729197305
484	0.004729197305
485	0.004729192022
486	0.004729193463
487	0.004729200186
488	0.004729204027
489	0.004729201867
490	0.004729192503
491	0.004729168973
492	0.004729190342
493	0.004633575031
494	0.004633565907
495	0.004633569269
496	0.004633581671
497	0.004633594156
498	0.004633574948
499	0.004633578309
500	0.004633575271
501	0.00463357335
502	0.004633548057
503	0.0046335555
504	0.004633545416
505	0.004633545416
506	0.004633548777
507	0.004633561585
508	0.004633546699
509	0.004633546699
510	0.004633526531
511	0.004633516927
512	0.004633516927
513	0.004633504442
514	0.004633517887
515	0.004633498919
516	0.004633499473
517	0.004633505716
518	0.004633493951
519	0.004633481226
520	0.004633475944
521	0.004633499233
522	0.004633473783
523	0.004633487949
524	0.004633483147
525	0.004633476904
526	0.004633468981
527	0.004633471862
528	0.004633481706
529	0.004633468501
530	0.004633474743
531	0.004633474743
532	0.004633462738
533	0.004633465139
534	0.004631350742
535	0.004631350742
536	0.004631374752
537	0.004631353143
538	0.004631366348
539	0.004631367309
540	0.004631378353
541	0.004631364187
542	0.004631356504
543	0.004629529641
544	0.004629500349
545	0.004629500349
546	0.004629490985
547	0.004627417801
548	0.004627417801
549	0.004627417801
550	0.004627417801
551	0.004627425724
552	0.004627425724
553	0.004627427645
554	0.004627429806
555	0.004627410358
556	0.004627442531
557	0.004627430526
558	0.004627418762
559	0.004627418762
560	0.004627428366
561	0.004627433888
562	0.004627423804
563	0.004627433805
564	0.004627439087
565	0.004627420359
566	0.004627400671
567	0.004627404115
568	0.004625891721
569	0.004625891721
570	0.004625895802
571	0.00462591501
572	0.00462591501
573	0.004625898203
574	0.004625898203
575	0.004624027423
576	0.00462401926
577	0.004624025263
578	0.004624017819
579	0.004624016619
580	0.004624007015
581	0.004624009176
582	0.004624009176
583	0.004623996451
584	0.00462399429
585	0.004623992849
586	0.004623991409
587	0.00462399453
588	0.004624000772
589	0.004623974361
590	0.004623973401
591	0.004623985406
592	0.004623981324
593	0.004623983245
594	0.004623983245
595	0.004623963557
596	0.004623965718
597	0.004623966678
598	0.004623958995
599	0.004623958995
600	0.00462394723
601	0.004623938263
602	0.004623911612
603	0.004623914974
604	0.004622126548
605	0.004622133031
606	0.004622127028
607	0.004620461053
608	0.004620461053
609	0.0046204793
610	0.004620473298
611	0.004620458172
612	0.004620465615
613	0.004619259168
614	0.004619257487
615	0.004619237799
616	0.004619246923
617	0.004619248123
618	0.004619237319
619	0.004619226034
620	0.004619221232
621	0.004619204906
622	0.004619196742
623	0.004617452892
624	0.004615640216
625	0.004615648933
626	0.004615653818
627	0.004615631969
628	0.004614417538
629	0.004614416097
630	0.004614421859
631	0.004613889393
632	0.004612100465
633	0.004610728131
634	0.004608947389
635	0.004608927701
636	0.004608931145
637	0.004607203548
638	0.004607155288
639	0.004607171855
640	0.004607168733
641	0.004605441533
642	0.004605455218
643	0.004603756756
644	0.004602139041
645	0.004601180555
646	0.004599557484
647	0.004599566128
648	0.004599552442
649	0.004599552202
650	0.004599549321
651	0.004599525791
652	0.00459779739
653	0.004596153565
654	0.004594516485
655	0.004592845551
656	0.004591330358
657	0.004589813485
658	0.004588275649
659	0.004586748691
660	0.004585200928
661	0.004585209572
662	0.00458371319
663	0.004581975915
664	0.004580463437
665	0.004578905913
666	0.004578925841
667	0.004577488178
668	0.004576020932
669	0.004574880451
670	0.004574891338
671	0.004574000404
672	0.004573995842
673	0.004572449039
674	0.004571018684
675	0.004571023967
676	0.00457103117
677	0.004569643072
678	0.004568227124
679	0.004568226644
680	0.00448081239
681	0.004479471916
682	0.00447813616
683	0.004476825541
684	0.004475505956
685	0.004474162194
686	0.004391999442
687	0.004390667768
688	0.004389297281
689	0.004388056407
690	0.004386752345
691	0.004385481259
692	0.004384258664
693	0.004383009271
694	0.004382992944
695	0.004381771079
696	0.004380517521
697	0.004314019043
698	0.004312767646
699	0.004311569842
700	0.004310341254
701	0.004217156002
702	0.004216016407
703	0.004214874255
704	0.004124669697
705	0.004123813576
706	0.004122690872
707	0.004121577855
708	0.004121569211
709	0.004120442822
710	0.004119315797
711	0.004118192132
712	0.004117070462
713	0.004116165528
714	0.004115055465
715	0.004029111833
716	0.00402801698
717	0.004027028732
718	0.004026992957
719	0.004025924275
720	0.004024924982
721	0.004024887526
722	0.004023900718
723	0.004022855326
724	0.00402284068
725	0.004021870596
726	0.004020875144
727	0.004020854015
728	0.004019906981
729	0.003937115474
730	0.003936081449
731	0.003935146503
732	0.003935141941
733	0.003934230201
734	0.003933246588
735	0.003854210575
736	0.003854227623
737	0.003854218499
738	0.003853267779
739	0.003853286747
740	0.003852322989
741	0.00385139084
742	0.003850471103
743	0.003850458618
744	0.003849505978
745	0.003849493973
746	0.003849506781
747	0.003848610407
748	0.003781231356
749	0.003781230156
750	0.003780315023
751	0.003780315023
752	0.003780315023
753	0.003779911813
754	0.003779907011
755	0.003779898848
756	0.003706893241
757	0.003705978703
758	0.00370599575
759	0.003706008956
760	0.003705977983
761	0.003705107915
762	0.003704263726
763	0.003703748713
764	0.003703727104
765	0.003703723983
766	0.003703712218
767	0.003702878353
768	0.003702874992
769	0.00370205665
770	0.003701235187
771	0.003701223903
772	0.003701223663
773	0.00370090385
774	0.00370087888
775	0.003700031246
776	0.003639170314
777	0.003639170314
778	0.003638553499
779	0.003637738038
780	0.003637750523
781	0.003637747402
782	0.003637714989
783	0.003637725313
784	0.003637729718
785	0.003637725156
786	0.003637723235
787	0.00363728257
788	0.003637280169
789	0.003637284888
790	0.003637279365
791	0.00363726616
792	0.003637273123
793	0.003636549202
794	0.003636535996
795	0.003635701245
796	0.003634903155
797	0.003634089135
798	0.003634070647
799	0.003634078331
800	0.00363407641
801	0.003634085293
802	0.003634073289
803	0.003634080492
804	0.003634084333
805	0.003634078091
806	0.003634074489
807	0.003634066086
808	0.003634068967
809	0.003633676645
810	0.003633663919
811	0.00363366512
812	0.003633647666
813	0.003574856482
814	0.003574863205
815	0.003574840072
816	0.003574847995
817	0.003574441267
818	0.003574441027
819	0.003574439826
820	0.00357444991
821	0.003573968992
822	0.003573960108
823	0.0035739473
824	0.003573965307
825	0.003573929052
826	0.003573123436
827	0.003573113352
828	0.003572707501
829	0.003572416177
830	0.003571627263
831	0.003571603973
832	0.003571610299
833	0.00357091849
834	0.003570929774
835	0.00357091921
836	0.003570912967
837	0.00357017674
838	0.003570189705
839	0.003569911587
840	0.00356953247
841	0.003569510861
842	0.003569529829
843	0.003569534391
844	0.003568749183
845	0.003568751104
846	0.003568754465
847	0.003568759664
848	0.003568328926
849	0.003568328926
850	0.003567565087
851	0.003567552685
852	0.00351037954
853	0.003510370416
854	0.003510365614
855	0.003510365614
856	0.003510348807
857	0.003510336802
858	0.003510343044
859	0.003510327198
860	0.003510317594
861	0.003510319275
862	0.003510324077
863	0.003510325997
864	0.003510325517
865	0.003510321435
866	0.003510314473
867	0.003510317594
868	0.003510311832
869	0.003510306789
870	0.003454630525
871	0.003454605314
872	0.003454606035
873	0.003454635087
874	0.00345461996
875	0.003454609876
876	0.003454627884
877	0.003454606755
878	0.003454620681
879	0.003454612757
880	0.003454612517
881	0.003454627644
882	0.00345400442
883	0.003454002499
884	0.003454016425
885	0.003453989053
886	0.003454015464
887	0.003453970169
888	0.003453987696
889	0.003453984334
890	0.003453982414
891	0.003453991057
892	0.003453980013
893	0.003453978092
894	0.00345399802
895	0.003453991537
896	0.003454003062
897	0.003453996256
898	0.003453984251
899	0.00345395688
900	0.003453962162
901	0.003453701414
902	0.0034537151
903	0.003453331255
904	0.003453332215
905	0.0034533447
906	0.003453352384
907	0.003453347582
908	0.003453329094
909	0.003453331495
910	0.003453312047
911	0.003453323332
912	0.003453336057
913	0.003453307725
914	0.003453317809
915	0.003453331495
916	0.003453288997
917	0.00345331973
918	0.003453318289
919	0.003453323572
920	0.003453313007
921	0.003453313007
922	0.003453314688
923	0.003453328614
924	0.003453285636
925	0.003453306284
926	0.003453299802
927	0.003453321651
928	0.003453297641
929	0.003453301482
930	0.003453301482
931	0.003453300282
932	0.003453298121
933	0.003453280354
934	0.003453276752
935	0.003453276752
936	0.003453280834
937	0.003453291638
938	0.003453280834
939	0.003453261146
940	0.003453263547
941	0.003453263547
942	0.00345327243
943	0.003453250101
944	0.003453253223
945	0.003453268349
946	0.003453266188
947	0.003453266188
948	0.003453245539
949	0.003453241458
950	0.003453245299
951	0.003453244579
952	0.003453243378
953	0.00345322393
954	0.003453245059
955	0.003453244339
956	0.00345322225
957	0.003453234975
958	0.003453236416
959	0.003453238096
960	0.003453211685
961	0.003452798872
962	0.003452783025
963	0.003452783025
964	0.003452802473
965	0.003452789748
966	0.003452758378
967	0.003452797274
968	0.003452775905
969	0.003452783588
970	0.003452773264
971	0.003452758138
972	0.003452263607
973	0.003452267449
974	0.003452267449
975	0.003452240558
976	0.00345224536
977	0.003452234075
978	0.003452202142
979	0.003452227592
980	0.003452219909
981	0.003452194699
982	0.003452191817
983	0.003452219669
984	0.003452213666
985	0.003452202142
986	0.003452220629
987	0.003452213666
988	0.003452217028
989	0.003452188456
990	0.003452155322
991	0.00345217381
992	0.003452140916
993	0.003452120508
994	0.003452154842
995	0.003451583636
996	0.003451597082
997	0.003451595401
998	0.003451597802
999	0.003451612928
37
999	0.004487300402

